DATA,CNPJ,MARCA,MODELO,CATEGORIA,VENDAS_UNIDADES,PRECO_MEDIO,ESTOQUE_DISPONIVEL,EM_PROMOCAO
8/11/2025,55.666.777/0001-04,Apple,iPad Pro M3,Tablet,18,2924,98,NAO
8/11/2025,55.666.777/0001-04,Samsung,Galaxy Watch 7,Smartwatch,7,7747,24,SIM
8/11/2025,55.666.777/0001-04,Apple,Apple Watch X,Smartwatch,13,3254,92,SIM
8/11/2025,55.666.777/0001-04,JBL,Tune 720BT,Fone de Ouvido,3,5929,50,NAO
8/11/2025,55.666.777/0001-04,Sony,WH-1000XM6,Fone de Ouvido,13,5578,79,NAO
8/11/2025,55.666.777/0001-05,Samsung,Galaxy S25,Smartphone,10,8451,50,SIM
8/11/2025,55.666.777/0001-05,Apple,iPhone 16 Pro,Smartphone,1,2387,83,NAO
8/11/2025,55.666.777/0001-05,OPPO,Find X7,Smartphone,11,4976,116,NAO
8/11/2025,55.666.777/0001-05,Xiaomi,14 Ultra,Smartphone,12,3062,29,NAO
8/11/2025,55.666.777/0001-05,Motorola,Edge 50,Smartphone,7,5047,13,NAO
8/11/2025,55.666.777/0001-05,Google,Pixel 9 Pro,Smartphone,4,3619,135,NAO
8/11/2025,55.666.777/0001-05,OnePlus,13 Pro,Smartphone,16,2481,11,SIM
8/11/2025,55.666.777/0001-05,Samsung,Galaxy Tab S9,Tablet,15,5576,29,NAO
8/11/2025,55.666.777/0001-05,Apple,iPad Pro M3,Tablet,11,1686,32,NAO
8/11/2025,55.666.777/0001-05,Samsung,Galaxy Watch 7,Smartwatch,7,5009,113,NAO
8/11/2025,55.666.777/0001-05,Apple,Apple Watch X,Smartwatch,19,4357,99,NAO
8/11/2025,55.666.777/0001-05,JBL,Tune 720BT,Fone de Ouvido,8,7092,96,SIM
8/11/2025,55.666.777/0001-05,Sony,WH-1000XM6,Fone de Ouvido,16,2626,71,NAO
8/11/2025,55.666.777/0001-06,Samsung,Galaxy S25,Smartphone,14,6195,78,SIM
8/11/2025,55.666.777/0001-06,Apple,iPhone 16 Pro,Smartphone,5,6095,52,NAO
8/11/2025,55.666.777/0001-06,OPPO,Find X7,Smartphone,5,6320,100,NAO
8/11/2025,55.666.777/0001-06,Xiaomi,14 Ultra,Smartphone,5,7458,94,NAO
8/11/2025,55.666.777/0001-06,Motorola,Edge 50,Smartphone,1,7316,24,NAO
8/11/2025,55.666.777/0001-06,Google,Pixel 9 Pro,Smartphone,14,6504,41,SIM
8/11/2025,55.666.777/0001-06,OnePlus,13 Pro,Smartphone,12,8659,46,SIM
8/11/2025,55.666.777/0001-06,Samsung,Galaxy Tab S9,Tablet,11,2669,100,NAO
8/11/2025,55.666.777/0001-06,Apple,iPad Pro M3,Tablet,15,7515,130,NAO
8/11/2025,55.666.777/0001-06,Samsung,Galaxy Watch 7,Smartwatch,14,1750,124,NAO
8/11/2025,55.666.777/0001-06,Apple,Apple Watch X,Smartwatch,10,3584,113,NAO
8/11/2025,55.666.777/0001-06,JBL,Tune 720BT,Fone de Ouvido,11,6095,43,SIM
8/11/2025,55.666.777/0001-06,Sony,WH-1000XM6,Fone de Ouvido,19,3774,12,NAO
8/11/2025,55.666.777/0001-07,Samsung,Galaxy S25,Smartphone,2,1969,66,NAO
8/11/2025,55.666.777/0001-07,Apple,iPhone 16 Pro,Smartphone,17,2584,32,NAO
8/11/2025,55.666.777/0001-07,OPPO,Find X7,Smartphone,8,4349,66,NAO
8/11/2025,55.666.777/0001-07,Xiaomi,14 Ultra,Smartphone,10,5219,22,NAO
8/11/2025,55.666.777/0001-07,Motorola,Edge 50,Smartphone,2,4577,38,NAO
8/11/2025,55.666.777/0001-07,Google,Pixel 9 Pro,Smartphone,16,4131,49,NAO
8/11/2025,55.666.777/0001-07,OnePlus,13 Pro,Smartphone,10,7767,113,SIM
8/11/2025,55.666.777/0001-07,Samsung,Galaxy Tab S9,Tablet,8,3446,86,NAO
8/11/2025,55.666.777/0001-07,Apple,iPad Pro M3,Tablet,16,3470,65,NAO
8/11/2025,55.666.777/0001-07,Samsung,Galaxy Watch 7,Smartwatch,8,6880,71,NAO
8/11/2025,55.666.777/0001-07,Apple,Apple Watch X,Smartwatch,10,3988,54,NAO
8/11/2025,55.666.777/0001-07,JBL,Tune 720BT,Fone de Ouvido,13,6176,108,NAO
8/11/2025,55.666.777/0001-07,Sony,WH-1000XM6,Fone de Ouvido,10,6434,53,NAO
8/11/2025,55.666.777/0001-08,Samsung,Galaxy S25,Smartphone,4,2925,72,NAO
8/11/2025,55.666.777/0001-08,Apple,iPhone 16 Pro,Smartphone,18,3914,137,NAO
8/11/2025,55.666.777/0001-08,OPPO,Find X7,Smartphone,15,1787,114,NAO
8/11/2025,55.666.777/0001-08,Xiaomi,14 Ultra,Smartphone,17,2110,56,NAO
8/11/2025,55.666.777/0001-08,Motorola,Edge 50,Smartphone,1,5013,47,SIM
8/11/2025,55.666.777/0001-08,Google,Pixel 9 Pro,Smartphone,5,7003,138,SIM
8/11/2025,55.666.777/0001-08,OnePlus,13 Pro,Smartphone,2,8140,76,NAO
8/11/2025,55.666.777/0001-08,Samsung,Galaxy Tab S9,Tablet,9,7033,97,SIM
8/11/2025,55.666.777/0001-08,Apple,iPad Pro M3,Tablet,9,8431,39,NAO
8/11/2025,55.666.777/0001-08,Samsung,Galaxy Watch 7,Smartwatch,15,5108,88,NAO
8/11/2025,55.666.777/0001-08,Apple,Apple Watch X,Smartwatch,9,6780,116,SIM
8/11/2025,55.666.777/0001-08,JBL,Tune 720BT,Fone de Ouvido,19,3723,85,NAO
8/11/2025,55.666.777/0001-08,Sony,WH-1000XM6,Fone de Ouvido,16,5736,119,SIM
8/11/2025,55.666.777/0001-09,Samsung,Galaxy S25,Smartphone,12,5585,19,NAO
8/11/2025,55.666.777/0001-09,Apple,iPhone 16 Pro,Smartphone,17,7168,19,SIM
8/11/2025,55.666.777/0001-09,OPPO,Find X7,Smartphone,1,3747,18,NAO
8/11/2025,55.666.777/0001-09,Xiaomi,14 Ultra,Smartphone,3,3172,80,NAO
8/11/2025,55.666.777/0001-09,Motorola,Edge 50,Smartphone,5,6181,135,NAO
8/11/2025,55.666.777/0001-09,Google,Pixel 9 Pro,Smartphone,8,7115,16,NAO
8/11/2025,55.666.777/0001-09,OnePlus,13 Pro,Smartphone,14,3746,119,NAO
8/11/2025,55.666.777/0001-09,Samsung,Galaxy Tab S9,Tablet,8,3896,104,NAO
8/11/2025,55.666.777/0001-09,Apple,iPad Pro M3,Tablet,17,8287,73,NAO
8/11/2025,55.666.777/0001-09,Samsung,Galaxy Watch 7,Smartwatch,5,3353,23,NAO
8/11/2025,55.666.777/0001-09,Apple,Apple Watch X,Smartwatch,18,6517,67,NAO
8/11/2025,55.666.777/0001-09,JBL,Tune 720BT,Fone de Ouvido,12,1963,74,SIM
8/11/2025,55.666.777/0001-09,Sony,WH-1000XM6,Fone de Ouvido,13,2054,53,NAO
8/11/2025,55.666.777/0001-10,Samsung,Galaxy S25,Smartphone,5,5556,124,NAO
8/11/2025,55.666.777/0001-10,Apple,iPhone 16 Pro,Smartphone,17,4070,48,NAO
8/11/2025,55.666.777/0001-10,OPPO,Find X7,Smartphone,11,6291,64,NAO
8/11/2025,55.666.777/0001-10,Xiaomi,14 Ultra,Smartphone,17,4649,127,SIM
8/11/2025,55.666.777/0001-10,Motorola,Edge 50,Smartphone,17,6036,17,NAO
8/11/2025,55.666.777/0001-10,Google,Pixel 9 Pro,Smartphone,16,2480,84,NAO
8/11/2025,55.666.777/0001-10,OnePlus,13 Pro,Smartphone,6,2618,115,NAO
8/11/2025,55.666.777/0001-10,Samsung,Galaxy Tab S9,Tablet,5,2742,142,NAO
8/11/2025,55.666.777/0001-10,Apple,iPad Pro M3,Tablet,15,5581,100,NAO
8/11/2025,55.666.777/0001-10,Samsung,Galaxy Watch 7,Smartwatch,11,7651,93,NAO
8/11/2025,55.666.777/0001-10,Apple,Apple Watch X,Smartwatch,11,3656,82,NAO
8/11/2025,55.666.777/0001-10,JBL,Tune 720BT,Fone de Ouvido,11,7446,120,NAO
8/11/2025,55.666.777/0001-10,Sony,WH-1000XM6,Fone de Ouvido,3,6423,104,NAO
8/11/2025,55.666.777/0001-11,Samsung,Galaxy S25,Smartphone,2,4237,109,NAO
8/11/2025,55.666.777/0001-11,Apple,iPhone 16 Pro,Smartphone,5,6623,148,NAO
8/11/2025,55.666.777/0001-11,OPPO,Find X7,Smartphone,5,3873,24,NAO
8/11/2025,55.666.777/0001-11,Xiaomi,14 Ultra,Smartphone,15,5251,135,NAO
8/11/2025,55.666.777/0001-11,Motorola,Edge 50,Smartphone,17,7696,27,NAO
8/11/2025,55.666.777/0001-11,Google,Pixel 9 Pro,Smartphone,2,4517,119,NAO
8/11/2025,55.666.777/0001-11,OnePlus,13 Pro,Smartphone,20,3064,57,NAO
8/11/2025,55.666.777/0001-11,Samsung,Galaxy Tab S9,Tablet,9,8713,101,SIM
8/11/2025,55.666.777/0001-11,Apple,iPad Pro M3,Tablet,16,7712,27,NAO
8/11/2025,55.666.777/0001-11,Samsung,Galaxy Watch 7,Smartwatch,18,2465,91,NAO
8/11/2025,55.666.777/0001-11,Apple,Apple Watch X,Smartwatch,19,8010,33,NAO
8/11/2025,55.666.777/0001-11,JBL,Tune 720BT,Fone de Ouvido,2,3643,43,SIM
8/11/2025,55.666.777/0001-11,Sony,WH-1000XM6,Fone de Ouvido,3,4754,94,SIM
8/11/2025,84.917.908/0001-16,Samsung,Galaxy S25,Smartphone,2,5678,34,NAO
8/11/2025,84.917.908/0001-16,Apple,iPhone 16 Pro,Smartphone,15,2115,127,NAO
8/11/2025,84.917.908/0001-16,OPPO,Find X7,Smartphone,1,4290,129,NAO
8/11/2025,84.917.908/0001-16,Xiaomi,14 Ultra,Smartphone,19,8784,120,SIM
8/11/2025,84.917.908/0001-16,Motorola,Edge 50,Smartphone,20,6615,115,SIM
8/11/2025,84.917.908/0001-16,Google,Pixel 9 Pro,Smartphone,10,2773,80,NAO
8/11/2025,84.917.908/0001-16,OnePlus,13 Pro,Smartphone,9,5522,142,NAO
8/11/2025,84.917.908/0001-16,Samsung,Galaxy Tab S9,Tablet,10,5528,92,NAO
8/11/2025,84.917.908/0001-16,Apple,iPad Pro M3,Tablet,4,5345,122,NAO
8/11/2025,84.917.908/0001-16,Samsung,Galaxy Watch 7,Smartwatch,6,4541,44,NAO
8/11/2025,84.917.908/0001-16,Apple,Apple Watch X,Smartwatch,10,6578,57,NAO
8/11/2025,84.917.908/0001-16,JBL,Tune 720BT,Fone de Ouvido,9,6071,66,SIM
8/11/2025,84.917.908/0001-16,Sony,WH-1000XM6,Fone de Ouvido,8,3340,128,NAO
8/11/2025,57.170.924/0001-61,Samsung,Galaxy S25,Smartphone,17,3300,104,NAO
8/11/2025,57.170.924/0001-61,Apple,iPhone 16 Pro,Smartphone,16,4908,149,NAO
8/11/2025,57.170.924/0001-61,OPPO,Find X7,Smartphone,12,2451,35,NAO
8/11/2025,57.170.924/0001-61,Xiaomi,14 Ultra,Smartphone,1,8963,61,NAO
8/11/2025,57.170.924/0001-61,Motorola,Edge 50,Smartphone,1,4063,95,SIM
8/11/2025,57.170.924/0001-61,Google,Pixel 9 Pro,Smartphone,13,6934,115,NAO
8/11/2025,57.170.924/0001-61,OnePlus,13 Pro,Smartphone,14,2283,12,NAO
8/11/2025,57.170.924/0001-61,Samsung,Galaxy Tab S9,Tablet,19,3655,97,NAO
8/11/2025,57.170.924/0001-61,Apple,iPad Pro M3,Tablet,11,5044,143,NAO
8/11/2025,57.170.924/0001-61,Samsung,Galaxy Watch 7,Smartwatch,11,5603,114,NAO
8/11/2025,57.170.924/0001-61,Apple,Apple Watch X,Smartwatch,10,1683,91,NAO
8/11/2025,57.170.924/0001-61,JBL,Tune 720BT,Fone de Ouvido,15,8069,22,NAO
8/11/2025,57.170.924/0001-61,Sony,WH-1000XM6,Fone de Ouvido,4,3764,134,NAO
8/11/2025,72.240.302/0001-89,Samsung,Galaxy S25,Smartphone,5,3442,99,SIM
8/11/2025,72.240.302/0001-89,Apple,iPhone 16 Pro,Smartphone,5,3107,19,NAO
8/11/2025,72.240.302/0001-89,OPPO,Find X7,Smartphone,11,1965,28,SIM
8/11/2025,72.240.302/0001-89,Xiaomi,14 Ultra,Smartphone,6,8176,77,NAO
8/11/2025,72.240.302/0001-89,Motorola,Edge 50,Smartphone,12,8847,131,NAO
8/11/2025,72.240.302/0001-89,Google,Pixel 9 Pro,Smartphone,5,3351,32,NAO
8/11/2025,72.240.302/0001-89,OnePlus,13 Pro,Smartphone,10,2708,144,NAO
8/11/2025,72.240.302/0001-89,Samsung,Galaxy Tab S9,Tablet,1,7897,30,SIM
8/11/2025,72.240.302/0001-89,Apple,iPad Pro M3,Tablet,17,5785,103,NAO
8/11/2025,72.240.302/0001-89,Samsung,Galaxy Watch 7,Smartwatch,15,6681,31,NAO
8/11/2025,72.240.302/0001-89,Apple,Apple Watch X,Smartwatch,13,7172,77,NAO
8/11/2025,72.240.302/0001-89,JBL,Tune 720BT,Fone de Ouvido,13,2847,29,SIM
8/11/2025,72.240.302/0001-89,Sony,WH-1000XM6,Fone de Ouvido,1,5853,77,NAO
8/11/2025,33.676.455/0001-55,Samsung,Galaxy S25,Smartphone,14,7904,108,SIM
8/11/2025,33.676.455/0001-55,Apple,iPhone 16 Pro,Smartphone,10,5835,22,NAO
8/11/2025,33.676.455/0001-55,OPPO,Find X7,Smartphone,11,4593,22,SIM
8/11/2025,33.676.455/0001-55,Xiaomi,14 Ultra,Smartphone,4,5569,28,NAO
8/11/2025,33.676.455/0001-55,Motorola,Edge 50,Smartphone,14,7203,59,NAO
8/11/2025,33.676.455/0001-55,Google,Pixel 9 Pro,Smartphone,19,2520,62,NAO
8/11/2025,33.676.455/0001-55,OnePlus,13 Pro,Smartphone,6,2278,119,SIM
8/11/2025,33.676.455/0001-55,Samsung,Galaxy Tab S9,Tablet,10,7983,115,SIM
8/11/2025,33.676.455/0001-55,Apple,iPad Pro M3,Tablet,1,4245,61,NAO
8/11/2025,33.676.455/0001-55,Samsung,Galaxy Watch 7,Smartwatch,14,7536,62,NAO
8/11/2025,33.676.455/0001-55,Apple,Apple Watch X,Smartwatch,3,5249,64,NAO
8/11/2025,33.676.455/0001-55,JBL,Tune 720BT,Fone de Ouvido,17,7927,35,SIM
8/11/2025,33.676.455/0001-55,Sony,WH-1000XM6,Fone de Ouvido,18,3157,67,NAO
8/11/2025,34.848.334/0001-52,Samsung,Galaxy S25,Smartphone,3,8292,113,NAO
8/11/2025,34.848.334/0001-52,Apple,iPhone 16 Pro,Smartphone,4,3600,130,NAO
8/11/2025,34.848.334/0001-52,OPPO,Find X7,Smartphone,5,3495,27,NAO
8/11/2025,34.848.334/0001-52,Xiaomi,14 Ultra,Smartphone,19,4104,132,NAO
8/11/2025,34.848.334/0001-52,Motorola,Edge 50,Smartphone,13,5215,27,NAO
8/11/2025,34.848.334/0001-52,Google,Pixel 9 Pro,Smartphone,9,8240,30,SIM
8/11/2025,34.848.334/0001-52,OnePlus,13 Pro,Smartphone,11,3550,13,NAO
8/11/2025,34.848.334/0001-52,Samsung,Galaxy Tab S9,Tablet,8,3024,10,NAO
8/11/2025,34.848.334/0001-52,Apple,iPad Pro M3,Tablet,4,6973,39,NAO
8/11/2025,34.848.334/0001-52,Samsung,Galaxy Watch 7,Smartwatch,16,4790,80,SIM
8/11/2025,34.848.334/0001-52,Apple,Apple Watch X,Smartwatch,11,8715,54,NAO
8/11/2025,34.848.334/0001-52,JBL,Tune 720BT,Fone de Ouvido,1,2445,41,NAO
8/11/2025,34.848.334/0001-52,Sony,WH-1000XM6,Fone de Ouvido,4,6791,40,SIM
8/11/2025,26.329.418/0001-62,Samsung,Galaxy S25,Smartphone,19,5245,92,SIM
8/11/2025,26.329.418/0001-62,Apple,iPhone 16 Pro,Smartphone,18,4114,91,SIM
8/11/2025,26.329.418/0001-62,OPPO,Find X7,Smartphone,8,4813,100,NAO
8/11/2025,26.329.418/0001-62,Xiaomi,14 Ultra,Smartphone,6,6532,35,NAO
8/11/2025,26.329.418/0001-62,Motorola,Edge 50,Smartphone,9,4932,97,NAO
8/11/2025,26.329.418/0001-62,Google,Pixel 9 Pro,Smartphone,13,2322,35,NAO
8/11/2025,26.329.418/0001-62,OnePlus,13 Pro,Smartphone,12,7971,125,NAO
8/11/2025,26.329.418/0001-62,Samsung,Galaxy Tab S9,Tablet,11,8295,149,NAO
8/11/2025,26.329.418/0001-62,Apple,iPad Pro M3,Tablet,5,7898,109,NAO
8/11/2025,26.329.418/0001-62,Samsung,Galaxy Watch 7,Smartwatch,7,4935,148,NAO
8/11/2025,26.329.418/0001-62,Apple,Apple Watch X,Smartwatch,7,4767,103,NAO
8/11/2025,26.329.418/0001-62,JBL,Tune 720BT,Fone de Ouvido,3,4416,133,NAO
8/11/2025,26.329.418/0001-62,Sony,WH-1000XM6,Fone de Ouvido,4,3519,123,SIM
8/11/2025,95.993.235/0001-57,Samsung,Galaxy S25,Smartphone,12,4529,91,NAO
8/11/2025,95.993.235/0001-57,Apple,iPhone 16 Pro,Smartphone,18,6984,90,NAO
8/11/2025,95.993.235/0001-57,OPPO,Find X7,Smartphone,10,5112,67,NAO
8/11/2025,95.993.235/0001-57,Xiaomi,14 Ultra,Smartphone,14,5819,108,NAO
8/11/2025,95.993.235/0001-57,Motorola,Edge 50,Smartphone,3,6763,79,NAO
8/11/2025,95.993.235/0001-57,Google,Pixel 9 Pro,Smartphone,17,4657,141,NAO
8/11/2025,95.993.235/0001-57,OnePlus,13 Pro,Smartphone,4,6218,89,NAO
8/11/2025,95.993.235/0001-57,Samsung,Galaxy Tab S9,Tablet,7,5066,62,NAO
8/11/2025,95.993.235/0001-57,Apple,iPad Pro M3,Tablet,3,2883,62,NAO
8/11/2025,95.993.235/0001-57,Samsung,Galaxy Watch 7,Smartwatch,9,3079,16,NAO
8/11/2025,95.993.235/0001-57,Apple,Apple Watch X,Smartwatch,16,3461,93,NAO
8/11/2025,95.993.235/0001-57,JBL,Tune 720BT,Fone de Ouvido,14,8045,112,NAO
8/11/2025,95.993.235/0001-57,Sony,WH-1000XM6,Fone de Ouvido,11,2538,146,SIM
8/11/2025,51.735.450/0001-27,Samsung,Galaxy S25,Smartphone,16,8005,116,NAO
8/11/2025,51.735.450/0001-27,Apple,iPhone 16 Pro,Smartphone,11,6598,59,SIM
8/11/2025,51.735.450/0001-27,OPPO,Find X7,Smartphone,17,6466,140,NAO
8/11/2025,51.735.450/0001-27,Xiaomi,14 Ultra,Smartphone,13,1774,129,NAO
8/11/2025,51.735.450/0001-27,Motorola,Edge 50,Smartphone,17,4663,59,NAO
8/11/2025,51.735.450/0001-27,Google,Pixel 9 Pro,Smartphone,6,5804,93,SIM
8/11/2025,51.735.450/0001-27,OnePlus,13 Pro,Smartphone,16,3631,14,SIM
8/11/2025,51.735.450/0001-27,Samsung,Galaxy Tab S9,Tablet,10,7595,128,NAO
8/11/2025,51.735.450/0001-27,Apple,iPad Pro M3,Tablet,10,7668,136,NAO
8/11/2025,51.735.450/0001-27,Samsung,Galaxy Watch 7,Smartwatch,7,4143,14,NAO
8/11/2025,51.735.450/0001-27,Apple,Apple Watch X,Smartwatch,15,2857,63,NAO
8/11/2025,51.735.450/0001-27,JBL,Tune 720BT,Fone de Ouvido,5,5523,133,NAO
8/11/2025,51.735.450/0001-27,Sony,WH-1000XM6,Fone de Ouvido,15,5313,11,NAO
8/11/2025,68.294.747/0001-22,Samsung,Galaxy S25,Smartphone,14,2180,118,NAO
8/11/2025,68.294.747/0001-22,Apple,iPhone 16 Pro,Smartphone,2,6985,78,SIM
8/11/2025,68.294.747/0001-22,OPPO,Find X7,Smartphone,14,6094,24,NAO
8/11/2025,68.294.747/0001-22,Xiaomi,14 Ultra,Smartphone,12,4411,17,NAO
8/11/2025,68.294.747/0001-22,Motorola,Edge 50,Smartphone,18,4489,125,NAO
8/11/2025,68.294.747/0001-22,Google,Pixel 9 Pro,Smartphone,17,7292,89,NAO
8/11/2025,68.294.747/0001-22,OnePlus,13 Pro,Smartphone,1,6149,44,SIM
8/11/2025,68.294.747/0001-22,Samsung,Galaxy Tab S9,Tablet,9,6287,138,NAO
8/11/2025,68.294.747/0001-22,Apple,iPad Pro M3,Tablet,5,4822,137,NAO
8/11/2025,68.294.747/0001-22,Samsung,Galaxy Watch 7,Smartwatch,19,8753,81,NAO
8/11/2025,68.294.747/0001-22,Apple,Apple Watch X,Smartwatch,2,4596,91,NAO
8/11/2025,68.294.747/0001-22,JBL,Tune 720BT,Fone de Ouvido,16,2654,32,NAO
8/11/2025,68.294.747/0001-22,Sony,WH-1000XM6,Fone de Ouvido,14,5466,21,NAO
8/11/2025,16.315.343/0001-96,Samsung,Galaxy S25,Smartphone,6,4031,123,NAO
8/11/2025,16.315.343/0001-96,Apple,iPhone 16 Pro,Smartphone,6,8170,123,NAO
8/11/2025,16.315.343/0001-96,OPPO,Find X7,Smartphone,5,8131,59,NAO
8/11/2025,16.315.343/0001-96,Xiaomi,14 Ultra,Smartphone,14,2517,99,SIM
8/11/2025,16.315.343/0001-96,Motorola,Edge 50,Smartphone,11,7905,109,NAO
8/11/2025,16.315.343/0001-96,Google,Pixel 9 Pro,Smartphone,17,5034,105,SIM
8/11/2025,16.315.343/0001-96,OnePlus,13 Pro,Smartphone,7,4016,17,NAO
8/11/2025,16.315.343/0001-96,Samsung,Galaxy Tab S9,Tablet,2,5420,38,SIM
8/11/2025,16.315.343/0001-96,Apple,iPad Pro M3,Tablet,14,6940,107,SIM
8/11/2025,16.315.343/0001-96,Samsung,Galaxy Watch 7,Smartwatch,10,7352,145,NAO
8/11/2025,16.315.343/0001-96,Apple,Apple Watch X,Smartwatch,7,5428,24,NAO
8/11/2025,16.315.343/0001-96,JBL,Tune 720BT,Fone de Ouvido,17,5445,34,NAO
8/11/2025,16.315.343/0001-96,Sony,WH-1000XM6,Fone de Ouvido,2,7706,108,NAO
8/11/2025,53.389.322/0001-95,Samsung,Galaxy S25,Smartphone,16,8200,27,NAO
8/11/2025,53.389.322/0001-95,Apple,iPhone 16 Pro,Smartphone,2,6941,21,NAO
8/11/2025,53.389.322/0001-95,OPPO,Find X7,Smartphone,5,6161,26,NAO
8/11/2025,53.389.322/0001-95,Xiaomi,14 Ultra,Smartphone,8,7917,139,SIM
8/11/2025,53.389.322/0001-95,Motorola,Edge 50,Smartphone,18,8431,73,NAO
8/11/2025,53.389.322/0001-95,Google,Pixel 9 Pro,Smartphone,17,8774,43,NAO
8/11/2025,53.389.322/0001-95,OnePlus,13 Pro,Smartphone,6,4195,85,NAO
8/11/2025,53.389.322/0001-95,Samsung,Galaxy Tab S9,Tablet,8,1894,33,SIM
8/11/2025,53.389.322/0001-95,Apple,iPad Pro M3,Tablet,2,8657,58,NAO
8/11/2025,53.389.322/0001-95,Samsung,Galaxy Watch 7,Smartwatch,20,8154,78,NAO
8/11/2025,53.389.322/0001-95,Apple,Apple Watch X,Smartwatch,20,2650,106,NAO
8/11/2025,53.389.322/0001-95,JBL,Tune 720BT,Fone de Ouvido,17,2241,122,NAO
8/11/2025,53.389.322/0001-95,Sony,WH-1000XM6,Fone de Ouvido,17,7450,131,NAO
8/11/2025,16.373.787/0001-81,Samsung,Galaxy S25,Smartphone,18,8545,88,NAO
8/11/2025,16.373.787/0001-81,Apple,iPhone 16 Pro,Smartphone,19,7332,64,NAO
8/11/2025,16.373.787/0001-81,OPPO,Find X7,Smartphone,20,8907,90,SIM
8/11/2025,16.373.787/0001-81,Xiaomi,14 Ultra,Smartphone,19,4630,74,NAO
8/11/2025,16.373.787/0001-81,Motorola,Edge 50,Smartphone,18,3577,65,SIM
8/11/2025,16.373.787/0001-81,Google,Pixel 9 Pro,Smartphone,11,2372,48,NAO
8/11/2025,16.373.787/0001-81,OnePlus,13 Pro,Smartphone,20,7239,119,SIM
8/11/2025,16.373.787/0001-81,Samsung,Galaxy Tab S9,Tablet,12,4366,44,NAO
8/11/2025,16.373.787/0001-81,Apple,iPad Pro M3,Tablet,19,4779,66,NAO
8/11/2025,16.373.787/0001-81,Samsung,Galaxy Watch 7,Smartwatch,6,8930,136,NAO
8/11/2025,16.373.787/0001-81,Apple,Apple Watch X,Smartwatch,4,6551,78,NAO
8/11/2025,16.373.787/0001-81,JBL,Tune 720BT,Fone de Ouvido,4,7534,78,NAO
8/11/2025,16.373.787/0001-81,Sony,WH-1000XM6,Fone de Ouvido,3,4311,87,NAO
8/11/2025,60.672.231/0001-89,Samsung,Galaxy S25,Smartphone,15,2289,27,NAO
8/11/2025,60.672.231/0001-89,Apple,iPhone 16 Pro,Smartphone,10,6253,25,SIM
8/11/2025,60.672.231/0001-89,OPPO,Find X7,Smartphone,7,6383,88,SIM
8/11/2025,60.672.231/0001-89,Xiaomi,14 Ultra,Smartphone,7,2452,50,NAO
8/11/2025,60.672.231/0001-89,Motorola,Edge 50,Smartphone,4,5001,30,NAO
8/11/2025,60.672.231/0001-89,Google,Pixel 9 Pro,Smartphone,8,5294,60,SIM
8/11/2025,60.672.231/0001-89,OnePlus,13 Pro,Smartphone,19,5578,44,NAO
8/11/2025,60.672.231/0001-89,Samsung,Galaxy Tab S9,Tablet,1,3438,143,NAO
8/11/2025,60.672.231/0001-89,Apple,iPad Pro M3,Tablet,18,1683,103,NAO
8/11/2025,60.672.231/0001-89,Samsung,Galaxy Watch 7,Smartwatch,2,2859,111,NAO
8/11/2025,60.672.231/0001-89,Apple,Apple Watch X,Smartwatch,9,8742,36,NAO
8/11/2025,60.672.231/0001-89,JBL,Tune 720BT,Fone de Ouvido,5,7639,87,SIM
8/11/2025,60.672.231/0001-89,Sony,WH-1000XM6,Fone de Ouvido,6,3284,75,NAO
8/11/2025,70.574.248/0001-34,Samsung,Galaxy S25,Smartphone,11,1762,32,NAO
8/11/2025,70.574.248/0001-34,Apple,iPhone 16 Pro,Smartphone,3,4612,84,SIM
8/11/2025,70.574.248/0001-34,OPPO,Find X7,Smartphone,10,4457,135,NAO
8/11/2025,70.574.248/0001-34,Xiaomi,14 Ultra,Smartphone,3,7244,147,SIM
8/11/2025,70.574.248/0001-34,Motorola,Edge 50,Smartphone,13,7779,132,SIM
8/11/2025,70.574.248/0001-34,Google,Pixel 9 Pro,Smartphone,19,1812,80,SIM
8/11/2025,70.574.248/0001-34,OnePlus,13 Pro,Smartphone,7,8601,143,NAO
8/11/2025,70.574.248/0001-34,Samsung,Galaxy Tab S9,Tablet,6,8202,25,NAO
8/11/2025,70.574.248/0001-34,Apple,iPad Pro M3,Tablet,10,6515,108,SIM
8/11/2025,70.574.248/0001-34,Samsung,Galaxy Watch 7,Smartwatch,6,6201,33,NAO
8/11/2025,70.574.248/0001-34,Apple,Apple Watch X,Smartwatch,10,7459,137,NAO
8/11/2025,70.574.248/0001-34,JBL,Tune 720BT,Fone de Ouvido,18,2964,116,NAO
8/11/2025,70.574.248/0001-34,Sony,WH-1000XM6,Fone de Ouvido,15,8000,57,NAO
8/11/2025,94.613.599/0001-18,Samsung,Galaxy S25,Smartphone,7,3255,135,NAO
8/11/2025,94.613.599/0001-18,Apple,iPhone 16 Pro,Smartphone,9,8043,149,NAO
8/11/2025,94.613.599/0001-18,OPPO,Find X7,Smartphone,7,5630,53,NAO
8/11/2025,94.613.599/0001-18,Xiaomi,14 Ultra,Smartphone,19,7457,92,SIM
8/11/2025,94.613.599/0001-18,Motorola,Edge 50,Smartphone,4,7878,61,NAO
8/11/2025,94.613.599/0001-18,Google,Pixel 9 Pro,Smartphone,2,5904,125,NAO
8/11/2025,94.613.599/0001-18,OnePlus,13 Pro,Smartphone,20,5922,123,NAO
